annotation_id,query_id,job_id,query_text,job_title,company,system_relevance_grade,annotator_1_grade,annotator_2_grade,adjudicated_grade,guideline
20260607_sbert_final_validation-ann-0068,sbert-v2-profile-04207,sbert-v2-job-8e7bde649cf349bf28f4,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Head /Lead - Treasury & Trading,aspora,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0069,sbert-v2-profile-04208,sbert-v2-job-560d008a4d0878109572,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Product Lead, Agentic Implementation",arbiter-ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0070,sbert-v2-profile-04208,sbert-v2-job-e662619c4cc3404510e4,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",ブランド & マーケティング,citadel-ai,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0071,sbert-v2-profile-04208,sbert-v2-job-4bde9902a1f679397535,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sr. Growth Marketing Associate (Contractor),acorns,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0072,sbert-v2-profile-04208,sbert-v2-job-d1598def7216ccc74d7f,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Head of Communications,augmodo,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0073,sbert-v2-profile-04209,sbert-v2-job-e110e3cee6c84aac5243,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Director of Business Development,conetic-group,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0074,sbert-v2-profile-04209,sbert-v2-job-4f214f67332dc636ff7d,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Site Reliability Engineer (SRE) - Chaos Engineering (Brazil),articul8,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0075,sbert-v2-profile-04210,sbert-v2-job-af45055f2d0c42d0b57b,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Finance Manager, Corporate FP&A",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0076,sbert-v2-profile-04210,sbert-v2-job-afb621bc8293579806ad,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Working Student Android Developer (all genders),avelios-medical,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0077,sbert-v2-profile-04211,sbert-v2-job-897e532ed7c729c8505f,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Director of Social Group Services (BCBA certification required),annaautismcare,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0078,sbert-v2-profile-04211,sbert-v2-job-490de78e8e1f2715d4a7,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Product Support Specialist,claylabs,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0079,sbert-v2-profile-04212,sbert-v2-job-a652f878aea76bdfe257,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Member of Technical Staff - Efficient ML,Moonlake,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0080,sbert-v2-profile-04212,sbert-v2-job-eb9be7b535068389a1e0,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Supplier Quality Engineer,apex-technology-inc,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0081,sbert-v2-profile-04213,sbert-v2-job-66968dda70e2445076be,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Public Funding Program Specialist,blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0082,sbert-v2-profile-04213,sbert-v2-job-df8c5f0d0c7813dc345e,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Community Lead,chatbase,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0083,sbert-v2-profile-04214,sbert-v2-job-9782f9eca038fc8d474c,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Program Manager,billups,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0084,sbert-v2-profile-04214,sbert-v2-job-1e0fe18a0246aaa30478,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Inbound Sales Representative (Remote/Central Time),a-place-for-mom,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0085,sbert-v2-profile-04215,sbert-v2-job-435152adfaa887f18f5b,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Community Manager,colonist,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0086,sbert-v2-profile-04215,sbert-v2-job-801889588b14dfd95d47,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Manager,attio,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0087,sbert-v2-profile-04216,sbert-v2-job-5ba9f36a9ecfc4ae31af,"Mahasiswa atau early-career candidate untuk Business Analysis di domain data ai. Memiliki minat pada machine_learning business_analysis digital_marketing qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Chief Science Officer,bio,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0088,sbert-v2-profile-04216,sbert-v2-job-a7df031cdec89ffcdb72,"Mahasiswa atau early-career candidate untuk Business Analysis di domain data ai. Memiliki minat pada machine_learning business_analysis digital_marketing qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Partnerships Strategy & Ops Associate - New York, NY",blackbird-labs-inc,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0089,sbert-v2-profile-04217,sbert-v2-job-9860a86aea15454b8bc4,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Media Buyer,ace-1-media,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0090,sbert-v2-profile-04217,sbert-v2-job-ad345360f65827b1ff92,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Account Executive,brm.ai,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0091,sbert-v2-profile-04218,sbert-v2-job-a21678d0d612178dd522,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Marketing Specialist, Japan（リモート）",cambly,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0092,sbert-v2-profile-04219,sbert-v2-job-bfc1289aa5e2e8c5088f,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",UX/Product Researcher (6 months Contract),bounce,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0093,sbert-v2-profile-04220,sbert-v2-job-c9549c5710eacd626d51,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Manager Infrastructure & Security (m/w/d),blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0094,sbert-v2-profile-04221,sbert-v2-job-b6b572c99336402dab73,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Talent Acquisition Specialist - Teilzeit (m/w/d),buildlinx,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0095,sbert-v2-profile-04222,sbert-v2-job-7613438d7b8064a5c492,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Working Student - Customer Support DACH,amboss,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0096,sbert-v2-profile-04223,sbert-v2-job-f0b856ff4fbf2ba82876,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Carrier Sales Representative,cloudtrucks,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0097,sbert-v2-profile-04224,sbert-v2-job-c6b6560397ec38c357b1,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Regulatory Counsel, APAC",airwallex,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0098,sbert-v2-profile-04225,sbert-v2-job-529b4b36c2fd185bf9af,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Commercial Account Executive,cursor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0099,sbert-v2-profile-04226,sbert-v2-job-2eeda715fe6a8e4da599,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Inbound Sales Representative (Remote/Pacific Time),a-place-for-mom,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0100,sbert-v2-profile-04227,sbert-v2-job-422740deeb7ede6423d0,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Head of Marketing UK,bjakcareer,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0101,sbert-v2-profile-04228,sbert-v2-job-8e6c1072b15ff49c9d0d,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Site Reliability Engineer,alembic,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
